title,image_link,platform1,platform2,platform3,platform4,platform5,platform6
Little Inferno,https://upload.wikimedia.org/wikipedia/en/thumb/b/b2/Little_inferno_title.jpg/220px-Little_inferno_title.jpg,Switch\,WiiU,na,na,na,na
Little Shopping,unreleased,Switch,na,na,na,na,na
Little Triangle,unreleased,Switch\,XboxOne,na,na,na,na
Local Train,unreleased,Switch,na,na,na,na,na
Lode Runner Legacy,unreleased,Switch,na,na,na,na,na
The Long Reach,unreleased,Switch\,XboxOne,na,na,na,na
The Longest Five Minutes,unreleased,Switch,na,na,na,na,na
The Lord of the Rings: Living Card Game,unreleased,Switch,na,na,na,na,na
The Lost Child,unreleased,Switch,na,na,na,na,na
The Lost Light of Sisu,unreleased,Switch,na,na,na,na,na
LoverPretend,unreleased,Switch,na,na,na,na,na
Lovers in a Dangerous Spacetime,https://upload.wikimedia.org/wikipedia/en/thumb/a/a1/Lovers_in_a_dangerous_Spacetime_logo.jpeg/220px-Lovers_in_a_dangerous_Spacetime_logo.jpeg,Switch,na,na,na,na,na
Luigi’s Mansion 3,https://upload.wikimedia.org/wikipedia/en/thumb/a/a4/Luigi%27s_Mansion_Dark_Moon_%28Boxart%29.png/220px-Luigi%27s_Mansion_Dark_Moon_%28Boxart%29.png,Switch,na,na,na,na,na
Mad Carnage,unreleased,Switch,na,na,na,na,na
A Magical High-School Girl,unreleased,Switch,na,na,na,na,na
Magic Scroll Tactics,unreleased,Switch,na,na,na,na,na
The Mahjong,unreleased,Switch,na,na,na,na,na
Mahjong Stories: Vampire Romance,unreleased,Switch,na,na,na,na,na
Maid of Sker,unreleased,Switch,na,na,na,na,na
Mana Spark,unreleased,Switch,na,na,na,na,na
Manufactured Beauty,unreleased,Switch,na,na,na,na,na
Marble It Up!,unreleased,Switch,na,na,na,na,na
Maria the Witch,unreleased,Switch,na,na,na,na,na
Mario + Rabbids Kingdom Battle,https://upload.wikimedia.org/wikipedia/en/thumb/f/f5/Mario_%2B_Rabbids_Kingdom_Battle.jpg/220px-Mario_%2B_Rabbids_Kingdom_Battle.jpg,Switch,na,na,na,na,na
Mario Kart 8 Deluxe,https://upload.wikimedia.org/wikipedia/en/thumb/b/b5/MarioKart8Boxart.jpg/220px-MarioKart8Boxart.jpg,Switch,na,na,na,na,na
Mario Tennis Aces,https://upload.wikimedia.org/wikipedia/en/thumb/1/13/Mario_Tennis_Aces.jpg/220px-Mario_Tennis_Aces.jpg,Switch,na,na,na,na,na
Mark of the Ninja,https://upload.wikimedia.org/wikipedia/en/thumb/f/f5/Mark_of_the_Ninja_cover.png/220px-Mark_of_the_Ninja_cover.png,Switch\,Xbox360,na,na,na,na
Marvel Ultimate Alliance 3: The Black Order,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d1/MUA.png/220px-MUA.png,Switch,na,na,na,na,na
M.A.S.S. Builder,unreleased,Switch,na,na,na,na,na
Masters of Anima,unreleased,Switch\,XboxOne,na,na,na,na
Mathematical Power Wang Junior High School: Year 1,unreleased,Switch,na,na,na,na,na
Mathematical Power Wang Junior High School: Year 2,unreleased,Switch,na,na,na,na,na
Mathematical Power Wang Junior High School: Year 3,unreleased,Switch,na,na,na,na,na
Mecho Tales,unreleased,Switch,na,na,na,na,na
Mecho Wars: Desert Ashes,https://upload.wikimedia.org/wikipedia/en/5/56/Mecho_wars.png,Switch,na,na,na,na,na
Mechsternmination Force,unreleased,Switch,na,na,na,na,na
Mega Mall Story,unreleased,Switch,na,na,na,na,na
Membrane,unreleased,Switch,na,na,na,na,na
The Men of Yoshiwara: Kikuya,unreleased,Switch,na,na,na,na,na
The Men of Yoshiwara: Ohgiya,unreleased,Switch,na,na,na,na,na
Mercenary Kings: Reloaded,https://upload.wikimedia.org/wikipedia/en/thumb/a/ae/Mercenary_Kings_box_art.jpg/220px-Mercenary_Kings_box_art.jpg,Switch,na,na,na,na,na
Mercury Race,unreleased,Switch,na,na,na,na,na
Mesmer,unreleased,Switch,na,na,na,na,na
Metroid Prime 4,https://upload.wikimedia.org/wikipedia/en/thumb/3/39/Metroid_Prime_4.jpg/220px-Metroid_Prime_4.jpg,Switch,na,na,na,na,na
Metropolis: Lux Obscura,unreleased,Switch\,XboxOne,na,na,na,na
Midnight Deluxe,unreleased,Switch\,XboxOne,na,na,na,na
The Midnight Sanctuary,unreleased,Switch,na,na,na,na,na
Mighty Gunvolt Burst,https://upload.wikimedia.org/wikipedia/en/thumb/9/90/Mighty_Gunvolt_Logo.png/220px-Mighty_Gunvolt_Logo.png,Switch,na,na,na,na,na
Milanoir,unreleased,Switch,na,na,na,na,na
Miles & Kilo,unreleased,Switch,na,na,na,na,na
Millie,unreleased,Switch,na,na,na,na,na
Mindball Play,unreleased,Switch,na,na,na,na,na
Minecraft: Story Mode - Season Two,https://upload.wikimedia.org/wikipedia/en/thumb/c/ce/Minecraft_Story_Mode_Logo.png/220px-Minecraft_Story_Mode_Logo.png,Switch,na,na,na,na,na
Minesweeper Genius,unreleased,Switch\,XboxOne,na,na,na,na
Mini Metro,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e0/Mini_Metro_header.png/220px-Mini_Metro_header.png,Switch,na,na,na,na,na
Minit,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4f/Minit_logo.png/220px-Minit_logo.png,Switch\,XboxOne,na,na,na,na
Minna De Daifugo,unreleased,Switch,na,na,na,na,na
Mom Hid My Game!,unreleased,Switch,na,na,na,na,na
Momonga Pinball Adventures,unreleased,Switch\,WiiU\,XboxOne,na,na,na
Monica and the Rabbit Guard,unreleased,Switch,na,na,na,na,na
Monster Crown,unreleased,Switch,na,na,na,na,na
Monster Energy Supercross: The Official Videogame,unreleased,Switch,na,na,na,na,na
Monster Energy Supercross: The Official Videogame 2,unreleased,Switch,na,na,na,na,na
Monster Hunter Generations Ultimate,https://upload.wikimedia.org/wikipedia/en/thumb/2/23/Monster_hunter_generations_cover_art.jpg/220px-Monster_hunter_generations_cover_art.jpg,Switch,na,na,na,na,na
Monster Jam: Crush It!,https://upload.wikimedia.org/wikipedia/en/thumb/c/cb/Monster_Jam_Maximum_Destruction.jpg/200px-Monster_Jam_Maximum_Destruction.jpg,Switch\,XboxOne,na,na,na,na
Monument Builders Rushmore,unreleased,Switch,na,na,na,na,na
Morphies Law,unreleased,Switch,na,na,na,na,na
Morphite,unreleased,Switch\,XboxOne,na,na,na,na
Motorsport Manager,unreleased,Switch,na,na,na,na,na
Moujuutsukai to Ouji-sama: Flower & Snow,unreleased,Switch,na,na,na,na,na
Mr. Shifty,https://upload.wikimedia.org/wikipedia/en/thumb/2/29/Mr._Shifty_game.jpg/220px-Mr._Shifty_game.jpg,Switch\,XboxOne,na,na,na,na
Muddledash,unreleased,Switch,na,na,na,na,na
Mujo,unreleased,Switch,na,na,na,na,na
Muse Dash,unreleased,Switch,na,na,na,na,na
Musynx,unreleased,Switch,na,na,na,na,na
Mutant Mudds Collection,https://upload.wikimedia.org/wikipedia/en/thumb/9/9f/MutantMuddsTitle.jpg/220px-MutantMuddsTitle.jpg,Switch,na,na,na,na,na
My Arctic Farm 2018,unreleased,Switch,na,na,na,na,na
My Friend Pedro,https://upload.wikimedia.org/wikipedia/en/thumb/5/5f/My_Friend_Pedro.jpg/220px-My_Friend_Pedro.jpg,Switch,na,na,na,na,na
My Girlfriend is a Mermaid?!,unreleased,Switch,na,na,na,na,na
My Jurassic Farm 2018,unreleased,Switch,na,na,na,na,na
My Little Riding Champion,unreleased,Switch\,XboxOne,na,na,na,na
My Riding Stables: Life with Horses,unreleased,Switch,na,na,na,na,na
The Mystery of the Hudson Case,unreleased,Switch,na,na,na,na,na
The Mystery of Woolley Mountain,unreleased,Switch,na,na,na,na,na
Namco Museum,https://upload.wikimedia.org/wikipedia/en/thumb/2/29/Namco_Museum_logo.png/250px-Namco_Museum_logo.png,Switch,na,na,na,na,na
Namco Museum Arcade Pac,https://upload.wikimedia.org/wikipedia/en/thumb/2/29/Namco_Museum_logo.png/250px-Namco_Museum_logo.png,Switch,na,na,na,na,na
Narcos,unreleased,Switch,na,na,na,na,na
Nazotoki Mail,unreleased,Switch,na,na,na,na,na
Necrobarista,https://upload.wikimedia.org/wikipedia/en/thumb/2/2b/Necrobarista.png/220px-Necrobarista.png,Switch,na,na,na,na,na
Necrosphere Deluxe,unreleased,Switch,na,na,na,na,na
Nefarious,unreleased,Switch\,XboxOne,na,na,na,na
Nekopara Vol. 1,unreleased,Switch,na,na,na,na,na
Nelke & the Legendary Alchemists: Ateliers of the New World,unreleased,Switch,na,na,na,na,na
Neo Atlas 1469,unreleased,Switch,na,na,na,na,na
Neo Cab,unreleased,Switch,na,na,na,na,na
Neon Caves,unreleased,Switch,na,na,na,na,na
Neon Chrome,unreleased,Switch,na,na,na,na,na
Neonwall,unreleased,Switch\,XboxOne,na,na,na,na
Never Stop,unreleased,Switch,na,na,na,na,na
Never Stop Sneakin',https://upload.wikimedia.org/wikipedia/en/thumb/7/78/DustAETbox.jpg/250px-DustAETbox.jpg,Switch,na,na,na,na,na
New Super Mario Bros. U Deluxe,https://upload.wikimedia.org/wikipedia/en/thumb/0/03/New_Super_Mario_Bros._U_box_art.png/220px-New_Super_Mario_Bros._U_box_art.png,Switch,na,na,na,na,na
The Next Penelope,unreleased,Switch,na,na,na,na,na
Next Up Hero,unreleased,Switch\,XboxOne,na,na,na,na
Night Trap: 25th Anniversary Edition,https://upload.wikimedia.org/wikipedia/en/thumb/2/29/Night_Trap_SegaCD_coverart.png/220px-Night_Trap_SegaCD_coverart.png,Switch,na,na,na,na,na
Nihilumbra,https://upload.wikimedia.org/wikipedia/en/4/43/Nihilumbra_logo.png,Switch\,WiiU,na,na,na,na
Nil Admirari no Tenbin: Irodori Nadeshiko,unreleased,Switch,na,na,na,na,na
Nil Admirari no Tenbin: Olympia Soiree,unreleased,Switch,na,na,na,na,na
The Ninja Warriors: Once Again,https://upload.wikimedia.org/wikipedia/en/thumb/8/87/The_Ninja_Warriors_snes_box.png/220px-The_Ninja_Warriors_snes_box.png,Switch,na,na,na,na,na
Ninjala,https://upload.wikimedia.org/wikipedia/en/thumb/e/e7/Ninjala_game.jpg/220px-Ninjala_game.jpg,Switch,na,na,na,na,na
Nippon Marathon,unreleased,Switch\,XboxOne,na,na,na,na
No Thing,unreleased,Switch,na,na,na,na,na
Nobunaga's Ambition: Taishi,https://upload.wikimedia.org/wikipedia/en/thumb/3/3e/Nobunagas_ambition_gen.jpg/250px-Nobunagas_ambition_gen.jpg,Switch,na,na,na,na,na
A Normal Lost Phone,https://upload.wikimedia.org/wikipedia/en/d/d9/A_Normal_Lost_Phone.jpg,Switch,na,na,na,na,na
North,unreleased,Switch\,XboxOne,na,na,na,na
Not Not: A Brain Buster,unreleased,Switch,na,na,na,na,na
Not Tonight,unreleased,Switch,na,na,na,na,na
Nuclien,unreleased,Switch,na,na,na,na,na
Oceanhorn 2: Knights of the Lost Realm,https://upload.wikimedia.org/wikipedia/en/4/40/Oceanhorn_logo.jpg,Switch,na,na,na,na,na
Octopath Traveler,https://upload.wikimedia.org/wikipedia/en/thumb/3/34/Octopath_Traveler.jpg/220px-Octopath_Traveler.jpg,Switch,na,na,na,na,na
Odallus: The Dark Call,https://upload.wikimedia.org/wikipedia/en/thumb/2/22/Odallus_The_Dark_Call.jpg/220px-Odallus_The_Dark_Call.jpg,Switch,na,na,na,na,na
Oddworld: Stranger's Wrath,https://upload.wikimedia.org/wikipedia/en/thumb/f/f2/Oddworld_-_Stranger%27s_Wrath_Coverart.png/220px-Oddworld_-_Stranger%27s_Wrath_Coverart.png,Switch,na,na,na,na,na
Of Mice and Sand: Revised,unreleased,Switch,na,na,na,na,na
Oh...Sir! The Hollywood Roast,unreleased,Switch,na,na,na,na,na
Oh...Sir! The Insult Simulator,unreleased,Switch,na,na,na,na,na
Ohayou! Beginner's Japanese,unreleased,Switch\,WiiU,na,na,na,na
OkunoKa,unreleased,Switch,na,na,na,na,na
Okuri Inu,unreleased,Switch,na,na,na,na,na
Old School Musical,unreleased,Switch,na,na,na,na,na
OlliOlli: Switch Stance,https://upload.wikimedia.org/wikipedia/en/thumb/2/2b/OlliOlli_logo_255x255.png/220px-OlliOlli_logo_255x255.png,Switch,na,na,na,na,na
Omensight: Definitive Edition,https://upload.wikimedia.org/wikipedia/en/thumb/4/4e/Omensight.jpg/220px-Omensight.jpg,Switch,na,na,na,na,na
Once Upon a Coma,unreleased,Switch,na,na,na,na,na
One Eyed Kutkh,unreleased,Switch\,XboxOne,na,na,na,na
One Piece: Pirate Warriors 3 Deluxe Edition,https://upload.wikimedia.org/wikipedia/en/thumb/f/f8/One_Piece_Pirate_Warriors_3_PS4_Cover.png/220px-One_Piece_Pirate_Warriors_3_PS4_Cover.png,Switch,na,na,na,na,na
Oniken: Unstoppable Edition,https://upload.wikimedia.org/wikipedia/en/thumb/9/90/Oniken_digital_boxart.jpg/250px-Oniken_digital_boxart.jpg,Switch,na,na,na,na,na
Oninaki,unreleased,Switch,na,na,na,na,na
Operation Hardcore,unreleased,Switch,na,na,na,na,na
OPUS: The Day We Found Earth,https://upload.wikimedia.org/wikipedia/en/thumb/c/c4/OPUS-_The_Day_We_Found_Earth_Header.jpeg/220px-OPUS-_The_Day_We_Found_Earth_Header.jpeg,Switch,na,na,na,na,na
Order Land!,unreleased,Switch,na,na,na,na,na
Osyaberi! Horijyo!,unreleased,Switch,na,na,na,na,na
Overcooked! Special Edition,https://upload.wikimedia.org/wikipedia/en/thumb/7/70/Overcooked_cover.png/220px-Overcooked_cover.png,Switch,na,na,na,na,na
Overcooked! 2,https://upload.wikimedia.org/wikipedia/en/thumb/0/03/Overcooked_2_cover_art.png/220px-Overcooked_2_cover_art.png,Switch,na,na,na,na,na
Overland,unreleased,Switch,na,na,na,na,na
Pac-Man Championship Edition 2 Plus,https://upload.wikimedia.org/wikipedia/en/thumb/7/78/Pac-Man_Championship_Edition_2_cover.png/220px-Pac-Man_Championship_Edition_2_cover.png,Switch,na,na,na,na,na
Packet Queen #,unreleased,Switch,na,na,na,na,na
Paladins,https://upload.wikimedia.org/wikipedia/en/thumb/1/13/Paladins_%28video_game%29.jpg/220px-Paladins_%28video_game%29.jpg,Switch,na,na,na,na,na
Pan-Pan: A Tiny Big Adventure,unreleased,Switch,na,na,na,na,na
Pandemic,unreleased,Switch,na,na,na,na,na
Pankapu,unreleased,Switch\,XboxOne,na,na,na,na
Panzer Panic,unreleased,Switch,na,na,na,na,na
Paper Wars: Cannon Fodder Devastated,unreleased,Switch,na,na,na,na,na
Party Arcade,unreleased,Switch,na,na,na,na,na
Party Hard,https://upload.wikimedia.org/wikipedia/en/thumb/b/b6/Party_Hard.jpg/220px-Party_Hard.jpg,Switch\,XboxOne,na,na,na,na
Party Planet,unreleased,Switch,na,na,na,na,na
Path to Mnemosyne,unreleased,Switch,na,na,na,na,na
Pato Box,unreleased,Switch,na,na,na,na,na
Payday 2,https://upload.wikimedia.org/wikipedia/en/thumb/7/7b/Payday2cover.jpg/220px-Payday2cover.jpg,Switch\,Xbox360,na,na,na,na
Senran Kagura: Peach Ball,https://upload.wikimedia.org/wikipedia/en/thumb/d/d5/Senran_Kagura_logo.jpg/250px-Senran_Kagura_logo.jpg,Switch,na,na,na,na,na
Penny-Punching Princess,unreleased,Switch,na,na,na,na,na
Percy's Predicament Deluxe,unreleased,Switch,na,na,na,na,na
Perfect Angle,unreleased,Switch,na,na,na,na,na
Phantasy Star Online 2,https://upload.wikimedia.org/wikipedia/en/thumb/1/1d/Phantasy_Star_Online_2_logo.png/220px-Phantasy_Star_Online_2_logo.png,Switch,na,na,na,na,na
Phoenix Wright: Ace Attorney Trilogy,https://upload.wikimedia.org/wikipedia/en/thumb/9/99/Ace_Attorney_Logo.png/250px-Ace_Attorney_Logo.png,Switch,na,na,na,na,na
Photon Cube,unreleased,Switch,na,na,na,na,na
Phrasefight,unreleased,Switch,na,na,na,na,na
Physical Contact: 2048,unreleased,Switch,na,na,na,na,na
Physical Contact: Picture Place,unreleased,Switch,na,na,na,na,na
Physical Contact: Speed,unreleased,Switch,na,na,na,na,na
Pianista: The Legendary Virtuoso,unreleased,Switch,na,na,na,na,na
Pic-a-Pix Deluxe,unreleased,Switch,na,na,na,na,na
Picontier,unreleased,Switch,na,na,na,na,na
Picross S,unreleased,Switch,na,na,na,na,na
Piczle Lines DX,unreleased,Switch,na,na,na,na,na
Pikuniku,https://upload.wikimedia.org/wikipedia/en/thumb/0/01/Pikuniku.jpg/220px-Pikuniku.jpg,Switch,na,na,na,na,na
Pinball FX 3,https://upload.wikimedia.org/wikipedia/en/thumb/9/97/Pinball_FX_3_pre-release_Steam_header.jpg/220px-Pinball_FX_3_pre-release_Steam_header.jpg,Switch,na,na,na,na,na
Pine,unreleased,Switch,na,na,na,na,na
Ping Pong Trick Shot Evolution,unreleased,Switch,na,na,na,na,na
Pixel Action Heroes,unreleased,Switch,na,na,na,na,na
Pixel Devil and the Broken Cartridge,unreleased,Switch,na,na,na,na,na
Pixel Princess Blitz,unreleased,Switch,na,na,na,na,na
Pizza Parking,unreleased,Switch,na,na,na,na,na
Plague Road,unreleased,Switch\,XboxOne,na,na,na,na
Planet Alpha,unreleased,Switch\,XboxOne,na,na,na,na
Plantera DX,unreleased,Switch,na,na,na,na,na
Plasmaniacs,unreleased,Switch,na,na,na,na,na
Platinum Train,unreleased,Switch,na,na,na,na,na
Pocket Academy,unreleased,Switch,na,na,na,na,na
Pocket Rumble,unreleased,Switch,na,na,na,na,na
Poi: Explorer Edition,unreleased,Switch,na,na,na,na,na
Poisoft Thud Card,unreleased,Switch,na,na,na,na,na
Pokémon: Let's Go\, Eevee!,https://upload.wikimedia.org/wikipedia/en/thumb/e/ed/Pok%C3%A9mon_Let%27s_Go%2C_Pikachu%21.jpg/220px-Pok%C3%A9mon_Let%27s_Go%2C_Pikachu%21.jpg,Switch,na,na,na,na,na
Pokémon: Let's Go\, Pikachu!,https://upload.wikimedia.org/wikipedia/en/thumb/e/ed/Pok%C3%A9mon_Let%27s_Go%2C_Pikachu%21.jpg/220px-Pok%C3%A9mon_Let%27s_Go%2C_Pikachu%21.jpg,Switch,na,na,na,na,na
Pokémon Quest,https://upload.wikimedia.org/wikipedia/en/thumb/b/b5/Pok%C3%A9mon_Quest.jpg/220px-Pok%C3%A9mon_Quest.jpg,Switch,na,na,na,na,na
Pokémon Shield,https://upload.wikimedia.org/wikipedia/en/thumb/f/fa/Pok%C3%A9mon_Sword_and_Shield.jpg/220px-Pok%C3%A9mon_Sword_and_Shield.jpg,Switch,na,na,na,na,na
Pokémon Sword,https://upload.wikimedia.org/wikipedia/en/thumb/f/fa/Pok%C3%A9mon_Sword_and_Shield.jpg/220px-Pok%C3%A9mon_Sword_and_Shield.jpg,Switch,na,na,na,na,na
Pokkén Tournament DX,https://upload.wikimedia.org/wikipedia/en/thumb/9/99/PokkenTournamentBoxart.png/220px-PokkenTournamentBoxart.png,Switch,na,na,na,na,na
Poly Bridge,https://upload.wikimedia.org/wikipedia/en/thumb/4/47/Poly_Bridge_cover_art.jpg/220px-Poly_Bridge_cover_art.jpg,Switch,na,na,na,na,na
PolyGod,unreleased,Switch\,XboxOne,na,na,na,na
Pool,unreleased,Switch,na,na,na,na,na
Pool Billiard,unreleased,Switch,na,na,na,na,na
Pool Panic,unreleased,Switch,na,na,na,na,na
Premium Pool Arena,unreleased,Switch\,XboxOne,na,na,na,na
The Princess Guide,unreleased,Switch,na,na,na,na,na
Pro Baseball: Famista Evolution,https://upload.wikimedia.org/wikipedia/en/thumb/f/fc/Pro_Yakyuu_Family_Stadium.jpg/250px-Pro_Yakyuu_Family_Stadium.jpg,Switch,na,na,na,na,na
Prodigy,https://upload.wikimedia.org/wikipedia/en/thumb/6/65/Prodigy_Logo.png/220px-Prodigy_Logo.png,Switch,na,na,na,na,na
Professional Farmer: American Dream,unreleased,Switch,na,na,na,na,na
Professor Lupo and his Horrible Pets,unreleased,Switch,na,na,na,na,na
Project Highrise: Architect's Edition,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0c/Project_Highrise.png/220px-Project_Highrise.png,Switch\,XboxOne,na,na,na,na
Projection: First Light,unreleased,Switch,na,na,na,na,na
Promethium,unreleased,Switch,na,na,na,na,na
Pure / Electric Love \"What do you want?\" - Eri Kitami -,unreleased,Switch,na,na,na,na,na
Putty Pals,unreleased,Switch,na,na,na,na,na
Puzzle Adventure Blockle,unreleased,Switch,na,na,na,na,na
Puzzle Box Maker,unreleased,Switch,na,na,na,na,na
Puzzle Puppers,unreleased,Switch,na,na,na,na,na
Qbics Paint,unreleased,Switch,na,na,na,na,na
Qbik,unreleased,Switch,na,na,na,na,na
Quad Fighter K,unreleased,Switch,na,na,na,na,na
Quest for the Golden Duck,unreleased,Switch,na,na,na,na,na
R-Type Dimensions EX,unreleased,Switch,na,na,na,na,na
Rabi Laby: Puzzle Out Stories,unreleased,Switch,na,na,na,na,na
Racing Apex,unreleased,Switch,na,na,na,na,na
Rad,unreleased,Switch,na,na,na,na,na
Radiation Island,https://upload.wikimedia.org/wikipedia/en/thumb/9/9d/Radiation_Island_Cover_Art.png/220px-Radiation_Island_Cover_Art.png,Switch,na,na,na,na,na
Rage in Peace,https://upload.wikimedia.org/wikipedia/en/thumb/6/66/Rage_in_Peace.png/220px-Rage_in_Peace.png,Switch,na,na,na,na,na
Raging Justice,unreleased,Switch\,XboxOne,na,na,na,na
Raining Coins,unreleased,Switch,na,na,na,na,na
Rally Racers,unreleased,Switch\,XboxOne,na,na,na,na
Razed,unreleased,Switch\,XboxOne,na,na,na,na
Re:Legend,unreleased,Switch,na,na,na,na,na
Real Men Use Items!,unreleased,Switch,na,na,na,na,na
Realms of Arkania: Blade of Destiny,unreleased,Switch\,XboxOne,na,na,na,na
Red Game Without a Great Name,unreleased,Switch,na,na,na,na,na
The Red Lantern,unreleased,Switch,na,na,na,na,na
The Red Strings Club,unreleased,Switch,na,na,na,na,na
Regalia: Of Men and Monarchs – Royal Edition,unreleased,Switch,na,na,na,na,na
Rei-Jin-G-Lu-P,unreleased,Switch,na,na,na,na,na
Reigns: Kings & Queens,https://upload.wikimedia.org/wikipedia/en/thumb/1/10/Reigns_logo.png/220px-Reigns_logo.png,Switch,na,na,na,na,na
RemiLore: Lost Girl in the Lands,unreleased,Switch,na,na,na,na,na
Resident Evil: Origins Collection,https://upload.wikimedia.org/wikipedia/en/thumb/a/ab/Resident_Evil_2002_cover.jpg/220px-Resident_Evil_2002_cover.jpg,Switch,na,na,na,na,na
Resident Evil,https://upload.wikimedia.org/wikipedia/en/thumb/a/ab/Resident_Evil_2002_cover.jpg/220px-Resident_Evil_2002_cover.jpg,Switch,na,na,na,na,na
Resident Evil Zero,https://upload.wikimedia.org/wikipedia/en/thumb/c/c6/Rezerobox.jpg/220px-Rezerobox.jpg,Switch,na,na,na,na,na
Retimed,unreleased,Switch,na,na,na,na,na
Retro City Rampage DX,https://upload.wikimedia.org/wikipedia/en/thumb/9/97/Retro_City_Rampage_cover.png/220px-Retro_City_Rampage_cover.png,Switch,na,na,na,na,na
Reverie: Sweet As Edition,unreleased,Switch,na,na,na,na,na
Rhythm Doctor,unreleased,Switch,na,na,na,na,na
Riot: Civil Unrest,unreleased,Switch\,XboxOne,na,na,na,na
Rival Megagun,unreleased,Switch\,XboxOne,na,na,na,na
Rivals of Aether,https://upload.wikimedia.org/wikipedia/en/thumb/6/69/Rivals_of_Aether_logo.png/220px-Rivals_of_Aether_logo.png,Switch,na,na,na,na,na
Riverside,unreleased,Switch,na,na,na,na,na
Robbotto,unreleased,Switch,na,na,na,na,na
Robonauts,unreleased,Switch,na,na,na,na,na
Rock 'N Racing Off Road DX,unreleased,Switch\,WiiU\,XboxOne,na,na,na
Rocket Fist,unreleased,Switch,na,na,na,na,na
Rogue Singularity,unreleased,Switch,na,na,na,na,na
Rogue Star Ace,unreleased,Switch,na,na,na,na,na
Rogue Trooper Redux,https://upload.wikimedia.org/wikipedia/en/3/31/Roguetrooper2006.jpg,Switch\,XboxOne,na,na,na,na
RollerCoaster Tycoon Adventures,https://upload.wikimedia.org/wikipedia/en/e/ee/Rollercoaster_Tycoon_logo.png,Switch,na,na,na,na,na
